"","Code","deployment_ID","Length","OpCode","Species","Family","Genus","GRTS_ID","Habitat","Broadscale_habitat","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group"
"955",126756,"3100",236.666,"BEN_3100","Greater_sandeel","Ammodytidae","Hyperoplus",58,"Sediment","Subtidal sediments","Hyperoplus lanceolatus","Trachiniformes","Small  benthopelagics (<30 cm)","Benthopelagic fish","Other fishes & inverts"
"956",126822,"3229",253.775,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"957",126822,"3229",288.743,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"958",126822,"3229",251.458,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"959",126822,"3229",261.071,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"960",126822,"3229",239.938,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"961",126822,"3229",358.735,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"962",126822,"3236",276.989,"BEN_3236","Atlantic_horse_mackerel","Carangidae","Trachurus",151,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"963",126822,"3231",289.079,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",292,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"964",126822,"3229",176.888,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"965",126822,"3231",269.535,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",292,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"966",126822,"3229",286.114,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"967",126822,"3236",265.992,"BEN_3236","Atlantic_horse_mackerel","Carangidae","Trachurus",151,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"968",126822,"3231",338.761,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",292,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"969",126822,"3231",261.813,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",292,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"970",126822,"3229",296.931,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"971",126822,"3231",306.129,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",292,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"972",126822,"3229",205.206,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"973",126822,"3231",274.254,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",292,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"974",126822,"3229",310.194,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"975",126822,"3229",296.443,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",133,"Reefs","Infralittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"976",126822,"3215",262.013,"BEN_3215","Atlantic_horse_mackerel","Carangidae","Trachurus",210,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"977",126822,"3215",247.474,"BEN_3215","Atlantic_horse_mackerel","Carangidae","Trachurus",210,"Reefs","Circalittoral rock","Trachurus trachurus","Carangiformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch-likes"
"978",126957,"3223",235.338,"BEN_3223","Scale rayed wrasse","Labridae","Acantholabrus",212,"Reefs","Circalittoral rock","Acantholabrus palloni","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"979",126961,"3150",136.044,"BEN_3150","Rock_cook","Labridae","Centrolabrus",239,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"980",126961,"3139",195.029,"BEN_3139","Rock_cook","Labridae","Centrolabrus",103,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"981",126961,"3019",138.105,"BEN_3019","Rock_cook","Labridae","Centrolabrus",273,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"982",126961,"3051",137.851,"BEN_3051","Rock_cook","Labridae","Centrolabrus",263,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"983",126961,"3237",153.897,"BEN_3237","Rock_cook","Labridae","Centrolabrus",135,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"984",126961,"3051",142.696,"BEN_3051","Rock_cook","Labridae","Centrolabrus",263,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"985",126961,"2046",52.604,"PAM_2046","Rock_cook","Labridae","Centrolabrus",52,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"986",126961,"3153",106.413,"BEN_3153","Rock_cook","Labridae","Centrolabrus",207,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"987",126961,"3217",78.814,"BEN_3217","Rock_cook","Labridae","Centrolabrus",246,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"988",126961,"3118",138.959,"BEN_3118","Rock_cook","Labridae","Centrolabrus",236,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"989",126961,"2053",50.059,"PAM_2053","Rock_cook","Labridae","Centrolabrus",93,"Sediment","Subtidal seagrass","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"990",126961,"3033",97.613,"BEN3033","Rock_cook","Labridae","Centrolabrus",195,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"991",126961,"3237",115.026,"BEN_3237","Rock_cook","Labridae","Centrolabrus",135,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"992",126961,"3152",123.276,"BEN_3152","Rock_cook","Labridae","Centrolabrus",223,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"993",126961,"3161",121.626,"BEN_3161","Rock_cook","Labridae","Centrolabrus",298,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"994",126961,"3038",136.336,"BEN3038","Rock_cook","Labridae","Centrolabrus",238,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"995",126961,"3217",79.11,"BEN_3217","Rock_cook","Labridae","Centrolabrus",246,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"996",126961,"3086",68.636,"BEN_3086","Rock_cook","Labridae","Centrolabrus",229,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"997",126961,"3033",132.413,"BEN3033","Rock_cook","Labridae","Centrolabrus",195,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"998",126961,"3164",144.004,"BEN_3164","Rock_cook","Labridae","Centrolabrus",251,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"999",126961,"3154",91.259,"BEN_3154","Rock_cook","Labridae","Centrolabrus",11,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1000",126961,"3207",147.247,"BEN_3207","Rock_cook","Labridae","Centrolabrus",264,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1001",126961,"3150",139.793,"BEN_3150","Rock_cook","Labridae","Centrolabrus",239,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1002",126961,"3071",131.445,"BEN3071","Rock_cook","Labridae","Symphodus",221,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1003",126961,"3037",122.658,"BEN3037","Rock_cook","Labridae","Centrolabrus",254,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1004",126961,"3150",156.433,"BEN_3150","Rock_cook","Labridae","Centrolabrus",239,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1005",126961,"3215",96.027,"BEN_3215","Rock_cook","Labridae","Centrolabrus",210,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1006",126961,"3166",164.53,"BEN_3166","Rock_cook","Labridae","Centrolabrus",293,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1007",126961,"3154",133.532,"BEN_3154","Rock_cook","Labridae","Centrolabrus",11,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1008",126961,"3063",119.344,"BEN3063","Rock_cook","Labridae","Centrolabrus",202,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1009",126961,"3229",111.821,"BEN_3229","Rock_cook","Labridae","Centrolabrus",133,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1010",126961,"3215",134.914,"BEN_3215","Rock_cook","Labridae","Centrolabrus",210,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1011",126961,"3154",163.251,"BEN_3154","Rock_cook","Labridae","Centrolabrus",11,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1012",126961,"3037",119.793,"BEN3037","Rock_cook","Labridae","Centrolabrus",254,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1013",126961,"3086",82.605,"BEN_3086","Rock_cook","Labridae","Centrolabrus",229,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1014",126961,"3132",149.821,"BEN_3132","Rock_cook","Labridae","Centrolabrus",231,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1015",126961,"3132",65.566,"BEN_3132","Rock_cook","Labridae","Centrolabrus",231,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1016",126961,"3228",149.166,"BEN_3228","Rock_cook","Labridae","Centrolabrus",276,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1017",126961,"3037",134.976,"BEN3037","Rock_cook","Labridae","Centrolabrus",254,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1018",126961,"3231",161.586,"BEN_3231","Rock_cook","Labridae","Centrolabrus",292,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1019",126961,"3133",129.634,"BEN_3133","Rock_cook","Labridae","Centrolabrus",247,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1020",126961,"3150",143.432,"BEN_3150","Rock_cook","Labridae","Centrolabrus",239,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1021",126961,"3232",112.798,"BEN_3232","Rock_cook","Labridae","Centrolabrus",33,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1022",126961,"3154",129.235,"BEN_3154","Rock_cook","Labridae","Centrolabrus",11,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1023",126961,"3207",184.987,"BEN_3207","Rock_cook","Labridae","Centrolabrus",264,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1024",126961,"3128",148.698,"BEN_3128","Rock_cook","Labridae","Centrolabrus",255,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1025",126961,"3127",141.793,"BEN_3127","Rock_cook","Labridae","Centrolabrus",46,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1026",126961,"3239",132.331,"BEN_3239","Rock_cook","Labridae","Centrolabrus",150,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1027",126961,"3239",131.272,"BEN_3239","Rock_cook","Labridae","Centrolabrus",150,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1028",126961,"3063",137.243,"BEN3063","Rock_cook","Labridae","Centrolabrus",202,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1029",126961,"3215",94.097,"BEN_3215","Rock_cook","Labridae","Centrolabrus",210,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1030",126961,"3152",104.237,"BEN_3152","Rock_cook","Labridae","Centrolabrus",223,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1031",126961,"3208",139.549,"BEN_3208","Rock_cook","Labridae","Centrolabrus",237,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1032",126961,"3237",112.507,"BEN_3237","Rock_cook","Labridae","Centrolabrus",135,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1033",126961,"3071",115.549,"BEN3071","Rock_cook","Labridae","Centrolabrus",221,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1034",126961,"3232",133.871,"BEN_3232","Rock_cook","Labridae","Centrolabrus",33,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1035",126961,"3037",118.772,"BEN3037","Rock_cook","Labridae","Centrolabrus",254,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1036",126961,"3237",142.855,"BEN_3237","Rock_cook","Labridae","Centrolabrus",135,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1037",126961,"3062",87.051,"BEN_3062","Rock_cook","Labridae","Centrolabrus",166,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1038",126961,"3148",147.443,"BEN_3148","Rock_cook","Labridae","Centrolabrus",290,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1039",126961,"3166",75.918,"BEN_3166","Rock_cook","Labridae","Centrolabrus",293,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1040",126961,"3131",74.001,"BEN_3131","Rock_cook","Labridae","Centrolabrus",23,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1041",126961,"3239",130.879,"BEN_3239","Rock_cook","Labridae","Centrolabrus",150,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1042",126961,"3148",148.149,"BEN_3148","Rock_cook","Labridae","Centrolabrus",290,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1043",126961,"3062",110.392,"BEN_3062","Rock_cook","Labridae","Centrolabrus",166,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1044",126961,"3146",125.079,"BEN_3146","Rock_cook","Labridae","Centrolabrus",274,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1045",126961,"3215",137.919,"BEN_3215","Rock_cook","Labridae","Centrolabrus",210,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1046",126961,"3237",124.622,"BEN_3237","Rock_cook","Labridae","Centrolabrus",135,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1047",126961,"2064",62.96,"PAM_2064","Rock_cook","Labridae","Centrolabrus",153,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1048",126961,"2039",40.374,"PAM_2039","Rock_cook","Labridae","Centrolabrus",79,"Sediment","Subtidal seagrass","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1049",126961,"3215",100.555,"BEN_3215","Rock_cook","Labridae","Centrolabrus",210,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1050",126961,"3226",162.881,"BEN_3226","Rock_cook","Labridae","Centrolabrus",272,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1051",126961,"3152",143.661,"BEN_3152","Rock_cook","Labridae","Centrolabrus",223,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1052",126961,"3225",176.713,"BEN_3225","Rock_cook","Labridae","Centrolabrus",224,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1053",126961,"3062",94.416,"BEN_3062","Rock_cook","Labridae","Centrolabrus",166,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1054",126961,"3062",97.102,"BEN_3062","Rock_cook","Labridae","Centrolabrus",166,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1055",126961,"3071",122.606,"BEN3071","Rock_cook","Labridae","Symphodus",221,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1056",126961,"3228",126.002,"BEN_3228","Rock_cook","Labridae","Centrolabrus",276,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1057",126961,"3150",169.833,"BEN_3150","Rock_cook","Labridae","Centrolabrus",239,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1058",126961,"3215",117.67,"BEN_3215","Rock_cook","Labridae","Centrolabrus",210,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1059",126961,"3209",179.479,"BEN_3209","Rock_cook","Labridae","Centrolabrus",205,"Reefs","Circalittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1060",126961,"2063",107.096,"PAM_2063","Rock_cook","Labridae","Centrolabrus",53,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1061",126961,"3218",201.835,"BEN3218","Rock_cook","Labridae","Centrolabrus",111,"Reefs","Infralittoral rock","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1062",126964,"3215",127.789,"BEN_3215","Goldsinny_wrasse","Labridae","Ctenolabrus",210,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1063",126964,"3239",94.132,"BEN_3239","Goldsinny_wrasse","Labridae","Ctenolabrus",150,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1064",126964,"3237",131.006,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",135,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1065",126964,"3139",125.259,"BEN_3139","Goldsinny_wrasse","Labridae","Ctenolabrus",103,"Reefs","Infralittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1066",126964,"3039",140.876,"BEN_3039","Goldsinny_wrasse","Labridae","Ctenolabrus",8,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1067",126964,"3131",125.275,"BEN_3131","Goldsinny_wrasse","Labridae","Ctenolabrus",23,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1068",126964,"3226",120.275,"BEN_3226","Goldsinny_wrasse","Labridae","Ctenolabrus",272,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1069",126964,"3011",117.314,"BEN_3011","Goldsinny_wrasse","Labridae","Ctenolabrus",261,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1070",126964,"3149",155.354,"BEN_3149","Goldsinny_wrasse","Labridae","Ctenolabrus",226,"Reefs","Infralittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1071",126964,"3033",124.701,"BEN3033","Goldsinny_wrasse","Labridae","Ctenolabrus",195,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1072",126964,"3014",137.889,"BEN_3014","Goldsinny_wrasse","Labridae","Ctenolabrus",249,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1073",126964,"3230",113.81,"BEN_3230","Goldsinny_wrasse","Labridae","Ctenolabrus",149,"Reefs","Infralittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1074",126964,"3232",146.572,"BEN_3232","Goldsinny_wrasse","Labridae","Ctenolabrus",33,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1075",126964,"3037",132.978,"BEN3037","Goldsinny_wrasse","Labridae","Ctenolabrus",254,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1076",126964,"3237",133.996,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",135,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
"1077",126964,"3237",112.425,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",135,"Reefs","Circalittoral rock","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes"
