"","GRTS_ID","Total_biomass","Total_biomass_kg"
"153",160,4683.63987365893,4.68363987365893
"154",161,5533.10192016011,5.53310192016011
"155",162,5094.61874974685,5.09461874974685
"156",163,9666.63742326783,9.66663742326783
"157",164,7124.99095713944,7.12499095713944
"158",165,3823.80732230471,3.82380732230471
"159",166,6056.20382495857,6.05620382495857
"160",167,2714.56878505802,2.71456878505802
"161",168,6496.67071403228,6.49667071403228
"162",169,73.1984220198351,0.0731984220198351
"163",170,14944.8862439599,14.9448862439599
"164",171,2557.58429385754,2.55758429385754
"165",172,17579.3178020293,17.5793178020293
"166",173,17714.4868458269,17.7144868458269
"167",174,3530.93329442322,3.53093329442322
"168",175,2937.43392771709,2.93743392771709
"169",176,3092.73597097227,3.09273597097227
"170",177,1592.09070767927,1.59209070767927
"171",179,8372.96366170438,8.37296366170438
"172",180,1486.08746209986,1.48608746209986
"173",181,2969.59896973554,2.96959896973554
"174",183,12165.8269587219,12.1658269587219
"175",185,1648.21842982007,1.64821842982007
"176",186,3851.12837940789,3.85112837940789
"177",187,8015.64489540542,8.01564489540542
"178",188,18167.6796835589,18.1676796835589
"179",189,3092.66026961838,3.09266026961838
"180",190,1127.91380162038,1.12791380162038
"181",191,559.675233263864,0.559675233263864
"182",192,2167.26233043188,2.16726233043188
"183",193,556.97317919501,0.55697317919501
"184",195,14731.6152904166,14.7316152904166
"185",197,1003.40339900733,1.00340339900733
"186",199,2087.72489266846,2.08772489266846
"187",200,10581.0541300494,10.5810541300494
"188",201,2085.33277790605,2.08533277790605
"189",202,5356.53815018625,5.35653815018625
"190",204,10273.6739380609,10.2736739380609
"191",205,1269.67790409536,1.26967790409536
"192",206,14809.7989364855,14.8097989364855
"193",207,5657.65394280046,5.65765394280046
"194",208,2407.01987260316,2.40701987260316
"195",209,6112.51842769512,6.11251842769512
"196",210,5714.16736509952,5.71416736509952
"197",212,12748.6754297395,12.7486754297395
"198",213,4127.85647255376,4.12785647255376
"199",214,3059.795045445,3.059795045445
"200",215,3669.13031128139,3.66913031128139
"201",216,31071.2541779938,31.0712541779938
"202",217,14247.0253259522,14.2470253259522
"203",218,10162.4671578114,10.1624671578114
"204",219,17473.4572074769,17.4734572074769
"205",220,18614.4756394745,18.6144756394745
"206",221,4302.06112162695,4.30206112162695
"207",222,18592.6729176568,18.5926729176568
"208",223,7937.68487575971,7.93768487575971
"209",224,15090.6181097788,15.0906181097788
"210",225,2458.29869308515,2.45829869308515
"211",226,4942.50040173358,4.94250040173358
"212",227,13855.4652606607,13.8554652606607
"213",228,15583.3056388145,15.5833056388145
"214",229,3919.64403825913,3.91964403825913
"215",231,4338.29161067066,4.33829161067066
"216",232,4137.72076386678,4.13772076386678
"217",233,8774.97137323423,8.77497137323423
"218",234,9201.98991030706,9.20198991030706
"219",235,255.795799111222,0.255795799111222
"220",236,4368.8469728246,4.3688469728246
"221",237,6514.20009484031,6.51420009484031
"222",238,3892.80490416872,3.89280490416872
"223",239,12601.7516129745,12.6017516129745
"224",240,20613.3370481863,20.6133370481863
"225",241,3898.87129780146,3.89887129780146
"226",242,8544.02003834718,8.54402003834718
"227",243,2408.88976041037,2.40888976041037
"228",244,2347.79442915425,2.34779442915425
"229",245,10080.2334734414,10.0802334734414
"230",246,3238.07865466602,3.23807865466602
"231",247,15833.6721650552,15.8336721650552
"232",248,6741.67089549059,6.74167089549059
"233",249,5079.19114505409,5.07919114505409
"234",250,20107.8636080454,20.1078636080454
"235",251,7957.39340091122,7.95739340091122
"236",252,3207.21205775245,3.20721205775245
"237",253,7671.91964314737,7.67191964314737
"238",254,3256.11074606058,3.25611074606058
"239",255,9637.65441488504,9.63765441488504
"240",256,16725.2254258362,16.7252254258362
"241",257,17440.3319875572,17.4403319875572
"242",258,8357.09811015802,8.35709811015802
"243",259,5693.53009847207,5.69353009847207
"244",260,24263.2352823202,24.2632352823202
"245",261,13644.0955374889,13.6440955374889
"246",263,5258.96270809315,5.25896270809315
"247",264,5446.35205267227,5.44635205267227
"248",265,6031.5741669291,6.0315741669291
"249",266,20394.5707419109,20.3945707419109
"250",267,21546.4285507444,21.5464285507444
"251",268,3450.42607339,3.45042607339
"252",269,1840.45304860747,1.84045304860747
"253",270,16475.1159568444,16.4751159568444
"254",271,14918.9486564407,14.9189486564407
"255",272,9583.94297552887,9.58394297552887
"256",273,3738.22746075157,3.73822746075157
"257",274,15947.5096618277,15.9475096618277
"258",275,22632.0122859586,22.6320122859586
"259",276,180037.430026805,180.037430026805
"260",277,6105.47328790172,6.10547328790172
"261",280,5221.2644829466,5.2212644829466
"262",281,6033.59842117078,6.03359842117078
"263",282,9555.09908230095,9.55509908230095
"264",283,10824.5442581276,10.8245442581276
"265",284,4843.94042884342,4.84394042884342
"266",285,8144.94295336309,8.14494295336309
"267",286,13171.3399039609,13.1713399039609
"268",288,13289.1707158855,13.2891707158855
"269",289,767.80615677765,0.76780615677765
"270",290,23830.7500615003,23.8307500615003
"271",291,10623.4687229938,10.6234687229939
"272",292,121551.9001162,121.5519001162
"273",293,6754.52344273109,6.75452344273109
"274",294,7900.92523897486,7.90092523897486
"275",295,5518.73954638403,5.51873954638403
"276",296,4506.41181632895,4.50641181632895
"277",297,5617.91015900685,5.61791015900685
"278",298,7339.9279897423,7.3399279897423
"279",299,2508.7921676021,2.5087921676021
"280",300,7233.09040406301,7.23309040406301
