"","GRTS_ID","deployment_ID","Date","Broadscale_habitat","Mixed","Main_habitat","Secondary_habitat","Relief_score","Lat","Lon","TimeIN","TimeOUT","Depth","Temp","Rug_mean","Rug_range","Remoteness","Aspect_mean","Exposure","Slope_mean","MCZ","SAC","Time_high_tide","Time_low_tide","Height_of_tide","Habitat"
"490",84,"3177","20/06/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","49.97015","-6.32102","16:41:00","17:58:00","8.1","15","3.044702267","7.032155991","1178.9","159.0891228","69.1","2.692529118","1","1","19:07:00","NA","5.1","Sediment"
"491",84,"3177","20/06/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","49.97015","-6.32102","16:41:00","17:58:00","8.1","15","3.044702267","7.032155991","1178.9","159.0891228","69.1","2.692529118","1","1","19:07:00","NA","5.1","Sediment"
"492",84,"3177","20/06/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","49.97015","-6.32102","16:41:00","17:58:00","8.1","15","3.044702267","7.032155991","1178.9","159.0891228","69.1","2.692529118","1","1","19:07:00","NA","5.1","Sediment"
"493",84,"3177","20/06/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","49.97015","-6.32102","16:41:00","17:58:00","8.1","15","3.044702267","7.032155991","1178.9","159.0891228","69.1","2.692529118","1","1","19:07:00","NA","5.1","Sediment"
"494",84,"3177","20/06/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","49.97015","-6.32102","16:41:00","17:58:00","8.1","15","3.044702267","7.032155991","1178.9","159.0891228","69.1","2.692529118","1","1","19:07:00","NA","5.1","Sediment"
"495",84,"3177","20/06/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","49.97015","-6.32102","16:41:00","17:58:00","8.1","15","3.044702267","7.032155991","1178.9","159.0891228","69.1","2.692529118","1","1","19:07:00","NA","5.1","Sediment"
"496",85,"3079","23/09/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94072","-6.32387","13:46:00","14:58:00","2.6","15.3","1.067459202","3.266879261","315.1","117.7083612","27.7","0.897850329","0","1","16:26:00","NA","5.1","Sediment"
"497",85,"3079","23/09/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94072","-6.32387","13:46:00","14:58:00","2.6","15.3","1.067459202","3.266879261","315.1","117.7083612","27.7","0.897850329","0","1","16:26:00","NA","5.1","Sediment"
"498",85,"3079","23/09/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94072","-6.32387","13:46:00","14:58:00","2.6","15.3","1.067459202","3.266879261","315.1","117.7083612","27.7","0.897850329","0","1","16:26:00","NA","5.1","Sediment"
"499",85,"3079","23/09/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94072","-6.32387","13:46:00","14:58:00","2.6","15.3","1.067459202","3.266879261","315.1","117.7083612","27.7","0.897850329","0","1","16:26:00","NA","5.1","Sediment"
"500",85,"3079","23/09/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94072","-6.32387","13:46:00","14:58:00","2.6","15.3","1.067459202","3.266879261","315.1","117.7083612","27.7","0.897850329","0","1","16:26:00","NA","5.1","Sediment"
"501",85,"3079","23/09/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94072","-6.32387","13:46:00","14:58:00","2.6","15.3","1.067459202","3.266879261","315.1","117.7083612","27.7","0.897850329","0","1","16:26:00","NA","5.1","Sediment"
"502",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"503",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"504",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"505",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"506",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"507",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"508",86,"2078","26/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.93772","-6.33239","14:02:00","15:13:00","3.8","16","1.21837884","1.181206942","144.8","157.1110298","67.1","1.102251689","0","1","17:26:00","NA","5.2","Sediment"
"509",87,"3109","19/05/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.95899","-6.31984","16:24:00","17:30:00","5.5","12.3","0.531354172","1.155238971","327.9","186.1341736","96.1","0.468192801","0","1","17:30:00","NA","5.4","Sediment"
"510",87,"3109","19/05/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.95899","-6.31984","16:24:00","17:30:00","5.5","12.3","0.531354172","1.155238971","327.9","186.1341736","96.1","0.468192801","0","1","17:30:00","NA","5.4","Sediment"
"511",87,"3109","19/05/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.95899","-6.31984","16:24:00","17:30:00","5.5","12.3","0.531354172","1.155238971","327.9","186.1341736","96.1","0.468192801","0","1","17:30:00","NA","5.4","Sediment"
"512",87,"3109","19/05/2023","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.95899","-6.31984","16:24:00","17:30:00","5.5","12.3","0.531354172","1.155238971","327.9","186.1341736","96.1","0.468192801","0","1","17:30:00","NA","5.4","Sediment"
"513",88,"2014","20/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.93526","-6.34733","10:47:00","12:05:00","5.4","12.83","0.588660166","1.368040688","1069.3","154.1240282","64.1","0.519260551","0","1","10:17:00","NA","4.78","Sediment"
"514",88,"2014","20/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.93526","-6.34733","10:47:00","12:05:00","5.4","12.83","0.588660166","1.368040688","1069.3","154.1240282","64.1","0.519260551","0","1","10:17:00","NA","4.78","Sediment"
"515",88,"2014","20/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.93526","-6.34733","10:47:00","12:05:00","5.4","12.83","0.588660166","1.368040688","1069.3","154.1240282","64.1","0.519260551","0","1","10:17:00","NA","4.78","Sediment"
"516",88,"2014","20/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.93526","-6.34733","10:47:00","12:05:00","5.4","12.83","0.588660166","1.368040688","1069.3","154.1240282","64.1","0.519260551","0","1","10:17:00","NA","4.78","Sediment"
"517",88,"2014","20/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.93526","-6.34733","10:47:00","12:05:00","5.4","12.83","0.588660166","1.368040688","1069.3","154.1240282","64.1","0.519260551","0","1","10:17:00","NA","4.78","Sediment"
"518",89,"2047","22/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.95497","-6.31451","14:53:00","16:13:00","3.7","16","0.497498174","1.04843536","369.8","179.1969425","89.2","0.331931662","0","1","14:23:00","NA","4.2","Sediment"
"519",89,"2047","22/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.95497","-6.31451","14:53:00","16:13:00","3.7","16","0.497498174","1.04843536","369.8","179.1969425","89.2","0.331931662","0","1","14:23:00","NA","4.2","Sediment"
"520",89,"2047","22/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.95497","-6.31451","14:53:00","16:13:00","3.7","16","0.497498174","1.04843536","369.8","179.1969425","89.2","0.331931662","0","1","14:23:00","NA","4.2","Sediment"
"521",89,"2047","22/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.95497","-6.31451","14:53:00","16:13:00","3.7","16","0.497498174","1.04843536","369.8","179.1969425","89.2","0.331931662","0","1","14:23:00","NA","4.2","Sediment"
"522",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"523",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"524",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"525",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"526",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"527",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"528",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"529",90,"2075","25/08/2022","Infralittoral rock","N","Kelp","","1","49.93204","-6.34229","18:25:00","19:33:00","4","15.13","2.143490759","2.766901493","1041.1","149.5687205","59.6","1.935112203","0","1","16:52:00","NA","5","Reefs"
"530",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"531",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"532",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"533",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"534",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"535",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"536",91,"3213","12/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93043","-6.27076","13:01:00","13:11:00","41.9","15.9","3.457417101","4.26217097","726","125.5235177","35.5","3.043583747","0","1","13:16:00","NA","4.5","Sediment"
"537",92,"2055","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92978","-6.31206","15:20:00","16:40:00","5.6","16","2.345165815","3.200026572","94.9","260.8812662","170.9","2.162634358","0","1","15:26:00","NA","4.5","Reefs"
"538",92,"2055","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92978","-6.31206","15:20:00","16:40:00","5.6","16","2.345165815","3.200026572","94.9","260.8812662","170.9","2.162634358","0","1","15:26:00","NA","4.5","Reefs"
"539",92,"2055","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92978","-6.31206","15:20:00","16:40:00","5.6","16","2.345165815","3.200026572","94.9","260.8812662","170.9","2.162634358","0","1","15:26:00","NA","4.5","Reefs"
"540",92,"2055","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92978","-6.31206","15:20:00","16:40:00","5.6","16","2.345165815","3.200026572","94.9","260.8812662","170.9","2.162634358","0","1","15:26:00","NA","4.5","Reefs"
"541",92,"2055","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92978","-6.31206","15:20:00","16:40:00","5.6","16","2.345165815","3.200026572","94.9","260.8812662","170.9","2.162634358","0","1","15:26:00","NA","4.5","Reefs"
"542",93,"2053","23/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95233","-6.26567","13:37:00","14:50:00","5.5","16","0.691464466","1.050004065","762.4","137.1252041","47.1","0.53533913","1","1","15:26:00","NA","4.5","Sediment"
"543",93,"2053","23/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95233","-6.26567","13:37:00","14:50:00","5.5","16","0.691464466","1.050004065","762.4","137.1252041","47.1","0.53533913","1","1","15:26:00","NA","4.5","Sediment"
"544",93,"2053","23/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95233","-6.26567","13:37:00","14:50:00","5.5","16","0.691464466","1.050004065","762.4","137.1252041","47.1","0.53533913","1","1","15:26:00","NA","4.5","Sediment"
"545",93,"2053","23/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95233","-6.26567","13:37:00","14:50:00","5.5","16","0.691464466","1.050004065","762.4","137.1252041","47.1","0.53533913","1","1","15:26:00","NA","4.5","Sediment"
"546",93,"2053","23/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95233","-6.26567","13:37:00","14:50:00","5.5","16","0.691464466","1.050004065","762.4","137.1252041","47.1","0.53533913","1","1","15:26:00","NA","4.5","Sediment"
"547",93,"2053","23/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95233","-6.26567","13:37:00","14:50:00","5.5","16","0.691464466","1.050004065","762.4","137.1252041","47.1","0.53533913","1","1","15:26:00","NA","4.5","Sediment"
"548",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"549",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"550",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"551",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"552",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"553",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"554",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"555",94,"2071","25/08/2022","Infralittoral rock","Y","Kelp","Subtidal_sediments","1","49.94619","-6.31637","16:08:00","17:19:00","4.7","16.62","0.828553334","1.143502161","225.2","116.3439473","26.3","0.690771566","0","1","16:52:00","NA","5","Reefs"
"556",95,"2024","21/06/2022","Subtidal seagrass","Y","Subtidal_seagrass","Subtidal_sediments","0","49.95055","-6.27574","10:15:00","11:03:00","4.7","13.54","0.547906365","1.100920916","770.5","179.7491844","89.7","0.398955619","1","1","11:18:00","NA","4.59","Sediment"
"557",95,"2024","21/06/2022","Subtidal seagrass","Y","Subtidal_seagrass","Subtidal_sediments","0","49.95055","-6.27574","10:15:00","11:03:00","4.7","13.54","0.547906365","1.100920916","770.5","179.7491844","89.7","0.398955619","1","1","11:18:00","NA","4.59","Sediment"
"558",95,"2024","21/06/2022","Subtidal seagrass","Y","Subtidal_seagrass","Subtidal_sediments","0","49.95055","-6.27574","10:15:00","11:03:00","4.7","13.54","0.547906365","1.100920916","770.5","179.7491844","89.7","0.398955619","1","1","11:18:00","NA","4.59","Sediment"
"559",95,"2024","21/06/2022","Subtidal seagrass","Y","Subtidal_seagrass","Subtidal_sediments","0","49.95055","-6.27574","10:15:00","11:03:00","4.7","13.54","0.547906365","1.100920916","770.5","179.7491844","89.7","0.398955619","1","1","11:18:00","NA","4.59","Sediment"
"560",95,"2024","21/06/2022","Subtidal seagrass","Y","Subtidal_seagrass","Subtidal_sediments","0","49.95055","-6.27574","10:15:00","11:03:00","4.7","13.54","0.547906365","1.100920916","770.5","179.7491844","89.7","0.398955619","1","1","11:18:00","NA","4.59","Sediment"
"561",95,"2024","21/06/2022","Subtidal seagrass","Y","Subtidal_seagrass","Subtidal_sediments","0","49.95055","-6.27574","10:15:00","11:03:00","4.7","13.54","0.547906365","1.100920916","770.5","179.7491844","89.7","0.398955619","1","1","11:18:00","NA","4.59","Sediment"
"562",96,"3200","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.94123","-6.30031","17:17:00","18:24:00","5.6","15.1","0.715650738","1.71846512","468.1","149.4753026","59.5","0.565898543","0","1","19:11:00","NA","5.7","Sediment"
"563",96,"3200","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.94123","-6.30031","17:17:00","18:24:00","5.6","15.1","0.715650738","1.71846512","468.1","149.4753026","59.5","0.565898543","0","1","19:11:00","NA","5.7","Sediment"
"564",97,"3077","22/09/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.954287","-6.291726","13:06:00","14:19:00","3.3","15.7","0.330985041","0.529285643","545.4","190.7156675","100.7","0.255306755","0","1","15:49:00","NA","4.8","Sediment"
"565",97,"3077","22/09/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.954287","-6.291726","13:06:00","14:19:00","3.3","15.7","0.330985041","0.529285643","545.4","190.7156675","100.7","0.255306755","0","1","15:49:00","NA","4.8","Sediment"
"566",97,"3077","22/09/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.954287","-6.291726","13:06:00","14:19:00","3.3","15.7","0.330985041","0.529285643","545.4","190.7156675","100.7","0.255306755","0","1","15:49:00","NA","4.8","Sediment"
"567",97,"3077","22/09/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.954287","-6.291726","13:06:00","14:19:00","3.3","15.7","0.330985041","0.529285643","545.4","190.7156675","100.7","0.255306755","0","1","15:49:00","NA","4.8","Sediment"
"568",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"569",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"570",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"571",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"572",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"573",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"574",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"575",98,"2070","25/08/2022","Infralittoral rock","N","Kelp","","1","49.94894","-6.31612","16:00:00","17:10:00","4","15.87","0.634612768","0.930642366","392.4","128.5427564","38.5","0.501866254","0","1","16:52:00","NA","5","Reefs"
"576",99,"2065","24/08/2022","Subtidal seagrass","Y","Subtidal_seagrass","Kelp","1","49.91981","-6.31315","17:05:00","18:15:00","7.5","15.7","3.176024933","7.907369107","110.5","202.934711","112.9","2.41296948","0","1","16:13:00","NA","4.8","Sediment"
"577",99,"2065","24/08/2022","Subtidal seagrass","Y","Subtidal_seagrass","Kelp","1","49.91981","-6.31315","17:05:00","18:15:00","7.5","15.7","3.176024933","7.907369107","110.5","202.934711","112.9","2.41296948","0","1","16:13:00","NA","4.8","Sediment"
"578",99,"2065","24/08/2022","Subtidal seagrass","Y","Subtidal_seagrass","Kelp","1","49.91981","-6.31315","17:05:00","18:15:00","7.5","15.7","3.176024933","7.907369107","110.5","202.934711","112.9","2.41296948","0","1","16:13:00","NA","4.8","Sediment"
"579",99,"2065","24/08/2022","Subtidal seagrass","Y","Subtidal_seagrass","Kelp","1","49.91981","-6.31315","17:05:00","18:15:00","7.5","15.7","3.176024933","7.907369107","110.5","202.934711","112.9","2.41296948","0","1","16:13:00","NA","4.8","Sediment"
"580",99,"2065","24/08/2022","Subtidal seagrass","Y","Subtidal_seagrass","Kelp","1","49.91981","-6.31315","17:05:00","18:15:00","7.5","15.7","3.176024933","7.907369107","110.5","202.934711","112.9","2.41296948","0","1","16:13:00","NA","4.8","Sediment"
"581",99,"2065","24/08/2022","Subtidal seagrass","Y","Subtidal_seagrass","Kelp","1","49.91981","-6.31315","17:05:00","18:15:00","7.5","15.7","3.176024933","7.907369107","110.5","202.934711","112.9","2.41296948","0","1","16:13:00","NA","4.8","Sediment"
"582",100,"3184","20/06/2023","Infralittoral rock","N","Kelp","","1","49.92982","-6.34504","18:48:00","20:00:00","10.9","16.4","1.975225998","3.32871756","1357.3","132.3423065","42.3","1.769696654","0","1","19:07:00","NA","5.1","Reefs"
"583",100,"3184","20/06/2023","Infralittoral rock","N","Kelp","","1","49.92982","-6.34504","18:48:00","20:00:00","10.9","16.4","1.975225998","3.32871756","1357.3","132.3423065","42.3","1.769696654","0","1","19:07:00","NA","5.1","Reefs"
"584",100,"3184","20/06/2023","Infralittoral rock","N","Kelp","","1","49.92982","-6.34504","18:48:00","20:00:00","10.9","16.4","1.975225998","3.32871756","1357.3","132.3423065","42.3","1.769696654","0","1","19:07:00","NA","5.1","Reefs"
"585",100,"3184","20/06/2023","Infralittoral rock","N","Kelp","","1","49.92982","-6.34504","18:48:00","20:00:00","10.9","16.4","1.975225998","3.32871756","1357.3","132.3423065","42.3","1.769696654","0","1","19:07:00","NA","5.1","Reefs"
"586",100,"3184","20/06/2023","Infralittoral rock","N","Kelp","","1","49.92982","-6.34504","18:48:00","20:00:00","10.9","16.4","1.975225998","3.32871756","1357.3","132.3423065","42.3","1.769696654","0","1","19:07:00","NA","5.1","Reefs"
"587",101,"3015","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.95648","-6.37563","11:57:00","13:16:00","27.1","12.86","5.534400114","8.845464408","846.9","179.6605469","89.7","5.123301352","0","1","NA","13.11","0.75","Reefs"
"588",101,"3015","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.95648","-6.37563","11:57:00","13:16:00","27.1","12.86","5.534400114","8.845464408","846.9","179.6605469","89.7","5.123301352","0","1","NA","13.11","0.75","Reefs"
"589",101,"3015","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.95648","-6.37563","11:57:00","13:16:00","27.1","12.86","5.534400114","8.845464408","846.9","179.6605469","89.7","5.123301352","0","1","NA","13.11","0.75","Reefs"
"590",101,"3015","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.95648","-6.37563","11:57:00","13:16:00","27.1","12.86","5.534400114","8.845464408","846.9","179.6605469","89.7","5.123301352","0","1","NA","13.11","0.75","Reefs"
"591",101,"3015","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.95648","-6.37563","11:57:00","13:16:00","27.1","12.86","5.534400114","8.845464408","846.9","179.6605469","89.7","5.123301352","0","1","NA","13.11","0.75","Reefs"
"592",101,"3015","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.95648","-6.37563","11:57:00","13:16:00","27.1","12.86","5.534400114","8.845464408","846.9","179.6605469","89.7","5.123301352","0","1","NA","13.11","0.75","Reefs"
"593",102,"2056","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92172","-6.31326","15:29:00","16:32:00","4.7","16","3.07190611","7.83887887","85.1","212.33094","122.3","2.429651304","0","1","15:26:00","NA","4.5","Reefs"
"594",102,"2056","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92172","-6.31326","15:29:00","16:32:00","4.7","16","3.07190611","7.83887887","85.1","212.33094","122.3","2.429651304","0","1","15:26:00","NA","4.5","Reefs"
"595",102,"2056","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92172","-6.31326","15:29:00","16:32:00","4.7","16","3.07190611","7.83887887","85.1","212.33094","122.3","2.429651304","0","1","15:26:00","NA","4.5","Reefs"
"596",102,"2056","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92172","-6.31326","15:29:00","16:32:00","4.7","16","3.07190611","7.83887887","85.1","212.33094","122.3","2.429651304","0","1","15:26:00","NA","4.5","Reefs"
"597",102,"2056","23/08/2022","Infralittoral rock","N","Kelp","","2","49.92172","-6.31326","15:29:00","16:32:00","4.7","16","3.07190611","7.83887887","85.1","212.33094","122.3","2.429651304","0","1","15:26:00","NA","4.5","Reefs"
"598",103,"3139","11/06/2023","Infralittoral rock","N","Infralittoral_rock","Kelp","3","49.88148","-6.4061","09:34:00","10:39:00","22.7","13.4","4.595716317","5.347499847","3872","206.9455563","116.9","3.651929487","0","1","11:39:00","NA","4.5","Reefs"
"599",103,"3139","11/06/2023","Infralittoral rock","N","Infralittoral_rock","Kelp","3","49.88148","-6.4061","09:34:00","10:39:00","22.7","13.4","4.595716317","5.347499847","3872","206.9455563","116.9","3.651929487","0","1","11:39:00","NA","4.5","Reefs"
