"","deployment_ID","Species","Family","Genus","Code","Species_latin","MaxN","GRTS_ID","Broadscale_habitat"
"568","2064","wrasse_spp","Labridae","wrasse_spp",7,NA,2,153,"Infralittoral rock"
"569","2065","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,99,"Subtidal seagrass"
"570","2065","Conger_eel","Congridae","Conger",126285,"Conger conger",1,99,"Subtidal seagrass"
"571","2065","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",13,99,"Subtidal seagrass"
"572","2065","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,99,"Subtidal seagrass"
"573","2065","juvenile_spp",NA,"juvenile_spp",5,NA,13,99,"Subtidal seagrass"
"574","2065","wrasse_spp","Labridae","wrasse_spp",7,NA,2,99,"Subtidal seagrass"
"575","2065","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,99,"Subtidal seagrass"
"576","2067","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,63,"Subtidal seagrass"
"577","2067","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,63,"Subtidal seagrass"
"578","2067","fish_spp",NA,"fish_spp",3,NA,1,63,"Subtidal seagrass"
"579","2067","juvenile_spp",NA,"juvenile_spp",5,NA,20,63,"Subtidal seagrass"
"580","2067","wrasse_spp","Labridae","wrasse_spp",7,NA,1,63,"Subtidal seagrass"
"581","2067","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,63,"Subtidal seagrass"
"582","2067","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,63,"Subtidal seagrass"
"583","2067","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,63,"Subtidal seagrass"
"584","2067","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,63,"Subtidal seagrass"
"585","2070","Pelagics",NA,"Pelagics",9,"pelagics",20,98,"Infralittoral rock"
"586","2070","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",4,98,"Infralittoral rock"
"587","2070","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,98,"Infralittoral rock"
"588","2070","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,98,"Infralittoral rock"
"589","2070","juvenile_spp",NA,"juvenile_spp",5,NA,100,98,"Infralittoral rock"
"590","2070","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,98,"Infralittoral rock"
"591","2070","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,98,"Infralittoral rock"
"592","2070","wrasse_spp","Labridae","wrasse_spp",7,NA,2,98,"Infralittoral rock"
"593","2070","goby_spp","Gobiidae","goby_spp",4,NA,1,98,"Infralittoral rock"
"595","2070","fish_spp",NA,"fish_spp",3,NA,1,98,"Infralittoral rock"
"596","2070","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,98,"Infralittoral rock"
"597","2070","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",5,98,"Infralittoral rock"
"598","2071","Pelagics",NA,"Pelagics",9,"pelagics",10,94,"Infralittoral rock"
"599","2071","European_pilchard","Clupeidae","Sardina",126421,"Sardina pilchardus",3,94,"Infralittoral rock"
"600","2071","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",5,94,"Infralittoral rock"
"601","2071","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,94,"Infralittoral rock"
"602","2071","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",2,94,"Infralittoral rock"
"603","2071","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,94,"Infralittoral rock"
"604","2071","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",2,94,"Infralittoral rock"
"605","2071","juvenile_spp",NA,"juvenile_spp",5,NA,25,94,"Infralittoral rock"
"606","2071","fish_spp",NA,"fish_spp",3,NA,2,94,"Infralittoral rock"
"607","2071","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",2,94,"Infralittoral rock"
"608","2071","wrasse_spp","Labridae","wrasse_spp",7,NA,1,94,"Infralittoral rock"
"609","2071","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,7,94,"Infralittoral rock"
"610","2072","fish_spp",NA,"fish_spp",3,NA,2,73,"Subtidal seagrass"
"611","2072","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,73,"Subtidal seagrass"
"612","2072","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,73,"Subtidal seagrass"
"613","2072","crab_spp",NA,"crab_spp",2,NA,1,73,"Subtidal seagrass"
"614","2072","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,73,"Subtidal seagrass"
"615","2072","wrasse_spp","Labridae","wrasse_spp",7,NA,5,73,"Subtidal seagrass"
"616","2072","juvenile_spp",NA,"juvenile_spp",5,NA,30,73,"Subtidal seagrass"
"617","2072","Gilthead_bream","Sparidae","Sparus",151523,"Sparus aurata",9,73,"Subtidal seagrass"
"618","2072","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,73,"Subtidal seagrass"
"619","2072","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",20,73,"Subtidal seagrass"
"620","2072","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,73,"Subtidal seagrass"
"621","2072","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",2,73,"Subtidal seagrass"
"622","2072","European_pilchard","Clupeidae","Sardina",126421,"Sardina pilchardus",16,73,"Subtidal seagrass"
"623","2072","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,50,73,"Subtidal seagrass"
"624","2074","wrasse_spp","Labridae","wrasse_spp",7,NA,1,13,"Subtidal seagrass"
"625","2074","juvenile_spp",NA,"juvenile_spp",5,NA,12,13,"Subtidal seagrass"
"626","2074","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,13,"Subtidal seagrass"
"627","2074","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,13,"Subtidal seagrass"
"628","2074","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,13,"Subtidal seagrass"
"629","2074","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,13,"Subtidal seagrass"
"630","2075","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",1,90,"Infralittoral rock"
"631","2075","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,90,"Infralittoral rock"
"632","2075","juvenile_spp",NA,"juvenile_spp",5,NA,8,90,"Infralittoral rock"
"633","2075","Thicklip_mullet","Mugilidae","Chelon",126977,"Chelon labrosus",2,90,"Infralittoral rock"
"634","2075","Fifteen_spined_stickleback","Gasterosteidae","Spinachia",126508,"Spinachia spinachia",1,90,"Infralittoral rock"
"635","2075","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,90,"Infralittoral rock"
"636","2075","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",3,90,"Infralittoral rock"
"637","2075","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,90,"Infralittoral rock"
"639","2078","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",5,86,"Subtidal seagrass"
"640","2078","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,86,"Subtidal seagrass"
"641","2078","juvenile_spp",NA,"juvenile_spp",5,NA,50,86,"Subtidal seagrass"
"642","2078","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,86,"Subtidal seagrass"
"643","2078","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,86,"Subtidal seagrass"
"644","2078","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,86,"Subtidal seagrass"
"645","2078","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",1,86,"Subtidal seagrass"
"646","2082","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,29,"Subtidal seagrass"
"647","2082","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",2,29,"Subtidal seagrass"
"648","2082","juvenile_spp",NA,"juvenile_spp",5,NA,100,29,"Subtidal seagrass"
"649","2082","Black_seabream","Sparidae","Spondyliosoma",127066,"Spondyliosoma cantharus",1,29,"Subtidal seagrass"
"650","2082","wrasse_spp","Labridae","wrasse_spp",7,NA,3,29,"Subtidal seagrass"
"651","2082","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,29,"Subtidal seagrass"
"652","2082","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",3,29,"Subtidal seagrass"
"653","2082","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",4,29,"Subtidal seagrass"
"654","2082","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,29,"Subtidal seagrass"
"655","3003","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,32,"Circalittoral rock"
"657","3003","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,32,"Circalittoral rock"
"658","3003","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,32,"Circalittoral rock"
"659","3003","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,32,"Circalittoral rock"
"660","3003","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,32,"Circalittoral rock"
"661","3003","Conger_eel","Congridae","Conger",126285,"Conger conger",1,32,"Circalittoral rock"
"662","3004","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",3,4,"Circalittoral rock"
"663","3004","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,4,"Circalittoral rock"
"664","3004","Common_starfish","Asteriidae","Asterias",123776,"Asterias rubens",1,4,"Circalittoral rock"
"665","3004","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,4,"Circalittoral rock"
"666","3004","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",6,4,"Circalittoral rock"
"667","3004","Conger_eel","Congridae","Conger",126285,"Conger conger",2,4,"Circalittoral rock"
"668","3004","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,4,"Circalittoral rock"
"669","3004","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,4,"Circalittoral rock"
"670","3004","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,4,"Circalittoral rock"
"671","3004","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,4,"Circalittoral rock"
"672","3005","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,18,"Circalittoral rock"
"673","3005","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,18,"Circalittoral rock"
"674","3005","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,18,"Circalittoral rock"
"675","3005","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,18,"Circalittoral rock"
"676","3005","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,18,"Circalittoral rock"
"677","3005","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,18,"Circalittoral rock"
"678","3005","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",19,18,"Circalittoral rock"
"679","3005","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,18,"Circalittoral rock"
"680","3005","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",2,18,"Circalittoral rock"
"681","3005","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,18,"Circalittoral rock"
"682","3005","Conger_eel","Congridae","Conger",126285,"Conger conger",1,18,"Circalittoral rock"
"683","3005","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",3,18,"Circalittoral rock"
"684","3007","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,271,"Circalittoral rock"
"685","3007","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,271,"Circalittoral rock"
"686","3007","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,271,"Circalittoral rock"
"687","3007","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,75,271,"Circalittoral rock"
"688","3007","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,271,"Circalittoral rock"
"689","3007","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,271,"Circalittoral rock"
"690","3007","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,271,"Circalittoral rock"
"691","3007","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,271,"Circalittoral rock"
"692","3007","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,271,"Circalittoral rock"
"693","3007","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,271,"Circalittoral rock"
"694","3008","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,275,"Circalittoral rock"
"695","3008","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,275,"Circalittoral rock"
"696","3008","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,275,"Circalittoral rock"
"697","3008","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,275,"Circalittoral rock"
"698","3008","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,275,"Circalittoral rock"
"699","3008","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",4,275,"Circalittoral rock"
"700","3008","Common_starfish","Asteriidae","Asterias",123776,"Asterias rubens",1,275,"Circalittoral rock"
"701","3008","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,275,"Circalittoral rock"
"702","3009","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,233,"Circalittoral rock"
"703","3009","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",10,233,"Circalittoral rock"
"704","3009","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,233,"Circalittoral rock"
"705","3009","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,233,"Circalittoral rock"
"706","3009","Conger_eel","Congridae","Conger",126285,"Conger conger",1,233,"Circalittoral rock"
"707","3009","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,233,"Circalittoral rock"
"708","3009","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,233,"Circalittoral rock"
"709","3009","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,233,"Circalittoral rock"
"710","3009","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,233,"Circalittoral rock"
"711","3010","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",1,277,"Subtidal sediments"
"712","3010","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",2,277,"Subtidal sediments"
"713","3010","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,277,"Subtidal sediments"
"714","3010","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",6,277,"Subtidal sediments"
"715","3010","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",1,277,"Subtidal sediments"
"716","3010","Lesser_sandeel","Ammodytidae","Ammodytes",126752,"Ammodytes tobianus",300,277,"Subtidal sediments"
"717","3010","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,277,"Subtidal sediments"
"718","3010","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,277,"Subtidal sediments"
"719","3010","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,50,277,"Subtidal sediments"
"720","3011","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,261,"Circalittoral rock"
"721","3011","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,261,"Circalittoral rock"
"722","3011","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,261,"Circalittoral rock"
"723","3011","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,261,"Circalittoral rock"
"724","3011","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,261,"Circalittoral rock"
"725","3011","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,261,"Circalittoral rock"
"726","3011","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",3,261,"Circalittoral rock"
"727","3011","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,261,"Circalittoral rock"
"728","3011","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",4,261,"Circalittoral rock"
"729","3011","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",6,261,"Circalittoral rock"
"730","3011","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,261,"Circalittoral rock"
"731","3011","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,261,"Circalittoral rock"
"732","3012","Conger_eel","Congridae","Conger",126285,"Conger conger",1,245,"Circalittoral rock"
"733","3012","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,245,"Circalittoral rock"
"734","3012","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,245,"Circalittoral rock"
"735","3012","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,245,"Circalittoral rock"
"736","3012","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,245,"Circalittoral rock"
"737","3012","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,245,"Circalittoral rock"
"738","3012","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,245,"Circalittoral rock"
"739","3012","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,245,"Circalittoral rock"
"740","3012","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",2,245,"Circalittoral rock"
"741","3013","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,137,"Subtidal sediments"
"742","3013","goby_spp","Gobiidae","goby_spp",4,NA,1,137,"Subtidal sediments"
"743","3013","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",1,137,"Subtidal sediments"
"744","3013","Hermet_crab","Paguridae","Pagurus",107232,"Pagurus bernhardus",1,137,"Subtidal sediments"
"745","3013","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,137,"Subtidal sediments"
"746","3014","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,249,"Circalittoral rock"
"747","3014","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,249,"Circalittoral rock"
"748","3014","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,249,"Circalittoral rock"
"749","3014","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,249,"Circalittoral rock"
"750","3015","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,101,"Circalittoral rock"
"751","3015","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,101,"Circalittoral rock"
"752","3015","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,101,"Circalittoral rock"
"753","3015","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,101,"Circalittoral rock"
"754","3015","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,101,"Circalittoral rock"
"755","3015","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,101,"Circalittoral rock"
"756","3015","wrasse_spp","Labridae","wrasse_spp",7,NA,2,101,"Circalittoral rock"
"757","3016","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,285,"Circalittoral rock"
"758","3016","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,285,"Circalittoral rock"
"759","3016","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,285,"Circalittoral rock"
"760","3016","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,285,"Circalittoral rock"
"761","3016","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,285,"Circalittoral rock"
"762","3016","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,285,"Circalittoral rock"
"763","3016","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,285,"Circalittoral rock"
"764","3016","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,285,"Circalittoral rock"
"765","3016","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,285,"Circalittoral rock"
"766","3017","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,253,"Circalittoral rock"
"767","3017","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,253,"Circalittoral rock"
"768","3017","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,253,"Circalittoral rock"
"769","3017","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,253,"Circalittoral rock"
"770","3017","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,253,"Circalittoral rock"
"771","3017","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,253,"Circalittoral rock"
"772","3017","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,253,"Circalittoral rock"
"773","3017","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,253,"Circalittoral rock"
"774","3018","fish_spp",NA,"fish_spp",3,NA,3,209,"Circalittoral rock"
"775","3018","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,209,"Circalittoral rock"
"776","3018","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,209,"Circalittoral rock"
"777","3018","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,209,"Circalittoral rock"
"778","3018","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,209,"Circalittoral rock"
"779","3018","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,209,"Circalittoral rock"
"780","3019","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",7,273,"Circalittoral rock"
"781","3019","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,273,"Circalittoral rock"
"782","3019","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,273,"Circalittoral rock"
"783","3019","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",20,273,"Circalittoral rock"
"784","3019","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,273,"Circalittoral rock"
"785","3019","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,273,"Circalittoral rock"
"786","3020","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,241,"Infralittoral rock"
"787","3020","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,241,"Infralittoral rock"
"788","3020","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,241,"Infralittoral rock"
"789","3020","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,241,"Infralittoral rock"
"790","3020","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,241,"Infralittoral rock"
"791","3020","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",2,241,"Infralittoral rock"
"792","3020","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,241,"Infralittoral rock"
"793","3020","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",10,241,"Infralittoral rock"
"794","3021","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,213,"Infralittoral rock"
"795","3021","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,213,"Infralittoral rock"
"796","3021","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,213,"Infralittoral rock"
"797","3021","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,213,"Infralittoral rock"
"798","3022","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,257,"Circalittoral rock"
"799","3022","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",3,257,"Circalittoral rock"
"800","3022","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",6,257,"Circalittoral rock"
"801","3022","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,257,"Circalittoral rock"
"802","3023","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,16,"Circalittoral rock"
"803","3023","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,6,16,"Circalittoral rock"
"804","3023","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",12,16,"Circalittoral rock"
"805","3023","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,16,"Circalittoral rock"
"806","3023","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,16,"Circalittoral rock"
"807","3023","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,16,"Circalittoral rock"
"808","3023","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,16,"Circalittoral rock"
"809","3024","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,132,"Infralittoral rock"
"810","3024","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,132,"Infralittoral rock"
"811","3024","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,132,"Infralittoral rock"
"812","3024","wrasse_spp","Labridae","wrasse_spp",7,NA,1,132,"Infralittoral rock"
"813","3024","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,132,"Infralittoral rock"
"814","3024","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,132,"Infralittoral rock"
"815","3024","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,132,"Infralittoral rock"
"816","3024","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,132,"Infralittoral rock"
"817","3025","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,200,"Subtidal sediments"
"818","3025","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,200,"Subtidal sediments"
"819","3025","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",7,200,"Subtidal sediments"
"820","3025","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,200,"Subtidal sediments"
"821","3025","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,200,"Subtidal sediments"
"822","3026","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,217,"Circalittoral rock"
