"","GRTS_ID","deployment_ID","Species","Species_latin","MaxN","Time (HMS)","Order","Family","Genus","Functional_group","Simplified_functional_group","Commercial_group","Code","Lat","Lon"
"967",176,"1007","Spiny_starfish","Marthasterias glacialis",1,00:34:21,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.90693","-6.31253"
"968",177,"3195","Dog_whelk","Nucella lapillus",1,00:11:36,"Neogastropoda","Muricidae","Nucella","Other demersal invertebrates","Demersal invertebrates","Molluscs",140403,"49.93566","-6.32643"
"969",177,"3195","Edible_crab","Cancer pagurus",1,00:18:38,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.93566","-6.32643"
"970",177,"3195","Fifteen_spined_stickleback","Spinachia spinachia",1,00:35:55,"Gasterosteoidei","Gasterosteidae","Spinachia","Small reef assoc. fish (<30 cm)","Reef associated fish","Other fishes & inverts",126508,"49.93566","-6.32643"
"971",177,"3195","Hermet_crab","Pagurus bernhardus",1,00:20:25,"Decapoda","Paguridae","Pagurus","Lobsters, crabs","Crustaceans","Crustaceans",107232,"49.93566","-6.32643"
"972",177,"3195","Pollack","Pollachius pollachius",1,00:42:45,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.93566","-6.32643"
"973",177,"3195","Spiny_spider_crab","Maja brachydactyla",1,00:23:20,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.93566","-6.32643"
"974",177,"3195","juvenile_spp","NA",40,00:35:18,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.93566","-6.32643"
"975",179,"3045","Ballan_wrasse","Labrus bergylta",1,00:01:36,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.87856129","-6.392328085"
"976",179,"3045","Common_spiny_lobster","Palinurus elephas",1,00:04:05,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.87856129","-6.392328085"
"977",179,"3045","Pollack","Pollachius pollachius",13,00:01:26,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.87856129","-6.392328085"
"978",179,"3045","Saithe","Pollachius virens",1,00:15:15,"Gadiformes","Gadidae","Pollachius","Large demersals (>=90 cm)","Demersal fish","Cod likes",126441,"49.87856129","-6.392328085"
"979",179,"3045","Small_spotted_catshark","Scyliorhinus canicula",1,00:15:39,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.87856129","-6.392328085"
"980",179,"3045","Spiny_spider_crab","Maja brachydactyla",1,00:37:15,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.87856129","-6.392328085"
"981",180,"3028","Lesser_sandeel","Ammodytes tobianus",35,00:16:24,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.94654","-6.25321"
"982",180,"3028","Sand_goby","Pomatoschistus minutus",5,00:10:13,"Gobiiformes","Gobiidae","Pomatoschistus","Small demersals (<30 cm)","Demersal fish","Perch likes",126928,"49.94654","-6.25321"
"983",180,"3028","Spiny_spider_crab","Maja brachydactyla",1,00:48:36,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.94654","-6.25321"
"984",180,"3028","Spiny_starfish","Marthasterias glacialis",1,00:15:48,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.94654","-6.25321"
"985",180,"3028","Velvet_swimming_crab","Necora puber",1,00:03:15,"Decapoda","Portunidae","Necora","Lobsters, crabs","Crustaceans","Crustaceans",107398,"49.94654","-6.25321"
"986",181,"3066","Common_urchin","Cyanea lamarckii",4,00:17:43,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"50.050081","-6.139952"
"987",181,"3066","Cotton_spinner","Holothuria forskali",2,00:17:34,"Holothuriida","Holothuriidae","Holothuria","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",124501,"50.050081","-6.139952"
"988",181,"3066","Cuckoo_wrasse","Labrus mixtus",1,00:13:27,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"50.050081","-6.139952"
"989",181,"3066","Pollack","Pollachius pollachius",2,00:12:52,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"50.050081","-6.139952"
"990",181,"3066","Poor_cod","Trisopterus luscus",3,00:14:48,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"50.050081","-6.139952"
"991",181,"3066","Pouting","Trisopterus minutus",2,00:46:20,"Gadiformes","Gadidae","Trisopterus","Medium benthopelagics (30 - 89 cm)","Benthopelagic fish","Cod likes",126446,"50.050081","-6.139952"
"992",181,"3066","Small_spotted_catshark","Scyliorhinus canicula",1,00:27:34,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"50.050081","-6.139952"
"993",183,"3055","Ballan_wrasse","Labrus bergylta",3,00:03:35,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.895225","-6.362319"
"994",183,"3055","Cuckoo_wrasse","Labrus mixtus",1,00:07:45,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.895225","-6.362319"
"995",183,"3055","Edible_crab","Cancer pagurus",2,00:19:09,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.895225","-6.362319"
"996",183,"3055","Pollack","Pollachius pollachius",38,00:01:26,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.895225","-6.362319"
"997",183,"3055","Spiny_spider_crab","Maja brachydactyla",1,00:42:02,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.895225","-6.362319"
"998",183,"3055","Spiny_starfish","Marthasterias glacialis",1,00:53:55,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.895225","-6.362319"
"999",185,"1009","Ballan_wrasse","Labrus bergylta",1,00:01:13,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.91702","-6.32885"
"1000",185,"1009","Corkwing_wrasse","Symphodus melops",1,00:05:50,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.91702","-6.32885"
"1001",185,"1009","Edible_crab","Cancer pagurus",1,00:38:31,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.91702","-6.32885"
"1002",185,"1009","Pollack","Pollachius pollachius",1,00:00:40,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.91702","-6.32885"
"1003",185,"1009","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:05:29,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.91702","-6.32885"
"1004",186,"3082","Ballan_wrasse","Labrus bergylta",3,00:17:52,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.9193","-6.36639"
"1005",186,"3082","Common_urchin","Cyanea lamarckii",2,00:11:01,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.9193","-6.36639"
"1006",186,"3082","Conger_eel","Conger conger",1,00:04:39,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"49.9193","-6.36639"
"1007",186,"3082","European_lobster","Homarus gammarus",1,00:21:13,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.9193","-6.36639"
"1008",186,"3082","Small_spotted_catshark","Scyliorhinus canicula",1,00:15:26,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.9193","-6.36639"
"1009",187,"3135","Atlantic_cod","Gadus morhua",1,00:35:17,"Gadiformes","Gadidae","Gadus","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126436,"49.903395","-6.3949"
"1010",187,"3135","Ballan_wrasse","Labrus bergylta",2,00:03:46,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.903395","-6.3949"
"1011",187,"3135","Common_urchin","Cyanea lamarckii",2,00:44:41,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.903395","-6.3949"
"1012",187,"3135","Cuckoo_wrasse","Labrus mixtus",3,00:26:10,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.903395","-6.3949"
"1013",187,"3135","Edible_crab","Cancer pagurus",1,00:25:24,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.903395","-6.3949"
"1014",187,"3135","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:08:00,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.903395","-6.3949"
"1015",187,"3135","Pollack","Pollachius pollachius",3,00:14:03,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.903395","-6.3949"
"1016",187,"3135","Rock_cook","Centrolabrus exoletus",1,00:09:37,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.903395","-6.3949"
"1017",187,"3135","Small_spotted_catshark","Scyliorhinus canicula",3,00:17:11,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.903395","-6.3949"
"1018",188,"3222","Edible_crab","Cancer pagurus",7,00:52:30,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.91137","-6.33779"
"1019",188,"3222","Small_spotted_catshark","Scyliorhinus canicula",2,00:12:49,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.91137","-6.33779"
"1020",188,"3222","Spiny_spider_crab","Maja brachydactyla",1,00:23:21,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.91137","-6.33779"
"1021",188,"3222","juvenile_spp","NA",12,00:16:55,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.91137","-6.33779"
"1022",189,"3089","Dog_whelk","Nucella lapillus",2,00:19:12,"Neogastropoda","Muricidae","Nucella","Other demersal invertebrates","Demersal invertebrates","Molluscs",140403,"49.92896","-6.33775"
"1023",189,"3089","Edible_crab","Cancer pagurus",1,00:41:24,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.92896","-6.33775"
"1024",189,"3089","Masked_crab","Corystes cassivelaunus",1,00:11:14,"Decapoda","Corystidae","Corystes","Lobsters, crabs","Crustaceans","Crustaceans",107277,"49.92896","-6.33775"
"1025",189,"3089","Shore_crab","Carcinus maenas",1,00:30:57,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.92896","-6.33775"
"1026",189,"3089","Small_spotted_catshark","Scyliorhinus canicula",2,00:24:30,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.92896","-6.33775"
"1027",189,"3089","Spiny_spider_crab","Maja brachydactyla",1,00:49:31,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.92896","-6.33775"
"1028",190,"3173","Ballan_wrasse","Labrus bergylta",2,00:29:10,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.92821","-6.369"
"1029",190,"3173","Pollack","Pollachius pollachius",1,00:56:05,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.92821","-6.369"
"1030",191,"1039","Pollack","Pollachius pollachius",1,00:16:48,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.89796","-6.377006"
"1031",191,"1039","Two_spotted_goby","Gobiusculus flavescens",2,00:18:01,"Gobiiformes","Gobiidae","Gobiusculus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126898,"49.89796","-6.377006"
"1032",192,"3096","Ballan_wrasse","Labrus bergylta",1,00:01:11,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.90309","-6.3486"
"1033",192,"3096","Common_urchin","Cyanea lamarckii",1,00:20:43,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.90309","-6.3486"
"1034",192,"3096","Conger_eel","Conger conger",1,00:54:51,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"49.90309","-6.3486"
"1035",192,"3096","Pollack","Pollachius pollachius",1,00:32:02,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.90309","-6.3486"
"1036",192,"3096","Small_spotted_catshark","Scyliorhinus canicula",1,00:06:02,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.90309","-6.3486"
"1037",192,"3096","Spiny_starfish","Marthasterias glacialis",1,00:04:19,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.90309","-6.3486"
"1038",193,"3178","Ballan_wrasse","Labrus bergylta",4,00:17:00,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.96524","-6.3194"
"1039",193,"3178","Corkwing_wrasse","Symphodus melops",6,00:40:27,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.96524","-6.3194"
"1040",193,"3178","Pollack","Pollachius pollachius",1,00:11:15,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.96524","-6.3194"
"1041",193,"3178","Shore_crab","Carcinus maenas",3,00:17:47,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.96524","-6.3194"
"1042",193,"3178","juvenile_spp","NA",50,00:28:19,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.96524","-6.3194"
"1043",195,"3033","Ballan_wrasse","Labrus bergylta",22,01:03:22,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.87858","-6.44056"
"1044",195,"3033","Common_spiny_lobster","Palinurus elephas",5,00:15:14,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.87858","-6.44056"
"1045",195,"3033","Common_urchin","Cyanea lamarckii",2,00:17:47,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.87858","-6.44056"
"1046",195,"3033","Conger_eel","Conger conger",1,00:06:20,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"49.87858","-6.44056"
"1047",195,"3033","Cuckoo_wrasse","Labrus mixtus",3,00:17:52,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.87858","-6.44056"
"1048",195,"3033","Edible_crab","Cancer pagurus",1,00:07:47,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.87858","-6.44056"
"1049",195,"3033","European_lobster","Homarus gammarus",1,00:10:05,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.87858","-6.44056"
"1050",195,"3033","Goldsinny_wrasse","Ctenolabrus rupestris",6,00:07:51,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.87858","-6.44056"
"1051",195,"3033","Pollack","Pollachius pollachius",4,00:04:43,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.87858","-6.44056"
"1052",195,"3033","Poor_cod","Trisopterus luscus",5,00:07:14,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.87858","-6.44056"
"1053",195,"3033","Rock_cook","Centrolabrus exoletus",4,00:10:53,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.87858","-6.44056"
"1054",195,"3033","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:09:44,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.87858","-6.44056"
"1055",197,"2031","Ballan_wrasse","Labrus bergylta",1,00:09:55,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.92289","-6.312357"
"1056",197,"2031","Corkwing_wrasse","Symphodus melops",1,00:13:14,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.92289","-6.312357"
"1057",197,"2031","Dog_whelk","Nucella lapillus",2,00:36:01,"Neogastropoda","Muricidae","Nucella","Other demersal invertebrates","Demersal invertebrates","Molluscs",140403,"49.92289","-6.312357"
"1058",197,"2031","Grey_seal","Halichoerus grypus",1,00:16:58,"Carnivora","Phocidae","Halichoerus","Marine mammals","Marine mammals","NA",137130,"49.92289","-6.312357"
"1059",197,"2031","Pollack","Pollachius pollachius",2,00:22:51,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.92289","-6.312357"
"1060",197,"2031","juvenile_spp","NA",17,00:22:53,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.92289","-6.312357"
